cu_num,M,N,K,kernelId,splitK,us,kernelName
304,16,512,7168,44,1,13.3745,a8w8_blockscale_1x128x128_256x16x64x512_16x16_16x16_32x8x1_32x8x1_1x16x1x16_4_1x1_intrawave_v1
304,16,576,7168,44,1,13.3297,a8w8_blockscale_1x128x128_256x16x64x512_16x16_16x16_32x8x1_32x8x1_1x16x1x16_4_1x1_intrawave_v1
304,16,1536,7168,44,0,13.7125,a8w8_blockscale_1x128x128_256x16x64x512_16x16_16x16_32x8x1_32x8x1_1x16x1x16_4_1x1_intrawave_v1
304,16,1536,8192,44,3,15.1392,a8w8_blockscale_1x128x128_256x16x64x512_16x16_16x16_32x8x1_32x8x1_1x16x1x16_4_1x1_intrawave_v1
304,16,3072,1536,44,0,6.1675,a8w8_blockscale_1x128x128_256x16x64x512_16x16_16x16_32x8x1_32x8x1_1x16x1x16_4_1x1_intrawave_v1
304,16,4096,512,27,1,3.4522,a8w8_blockscale_1x128x128_256x16x64x512_16x16_16x16_16x16x1_32x8x1_1x16x1x16_4_1x1_intrawave_v1
304,16,4608,7168,44,0,14.0233,a8w8_blockscale_1x128x128_256x16x64x512_16x16_16x16_32x8x1_32x8x1_1x16x1x16_4_1x1_intrawave_v1
304,16,7168,256,124,3,3.5983,a8w8_blockscale_1x128x128_256x32x32x128_8x8_16x16_8x32x1_8x32x1_1x32x1x8_4_1x1_intrawave_v1
304,16,7168,2048,25,3,8.9976,a8w8_blockscale_1x128x128_256x16x64x512_8x16_16x16_16x16x1_32x8x1_1x16x1x16_4_1x1_intrawave_v1
304,16,7168,2304,234,0,8.8192,a8w8_blockscale_1x128x128_256x32x32x512_16x16_16x16_32x8x1_32x8x1_1x32x1x8_4_1x1_intrawave_v1
304,16,8192,1536,195,0,7.2441,a8w8_blockscale_1x128x128_256x32x32x512_16x16_16x16_16x16x1_16x16x1_1x32x1x8_4_1x1_intrawave_v1
304,16,8192,7168,42,1,19.294,a8w8_blockscale_1x128x128_256x16x64x512_8x16_16x16_32x8x1_32x8x1_1x16x1x16_4_1x1_intrawave_v1
304,25,256,7168,234,3,12.7327,a8w8_blockscale_1x128x128_256x32x32x512_16x16_16x16_32x8x1_32x8x1_1x32x1x8_4_1x1_intrawave_v1
304,25,512,7168,205,1,14.2759,a8w8_blockscale_1x128x128_256x32x32x512_16x16_16x16_16x16x1_32x8x1_1x32x1x8_4_1x1_intrawave_v1
304,25,576,7168,234,1,14.1104,a8w8_blockscale_1x128x128_256x32x32x512_16x16_16x16_32x8x1_32x8x1_1x32x1x8_4_1x1_intrawave_v1
304,25,1536,7168,234,3,14.5604,a8w8_blockscale_1x128x128_256x32x32x512_16x16_16x16_32x8x1_32x8x1_1x32x1x8_4_1x1_intrawave_v1
304,25,3072,1536,234,2,5.8984,a8w8_blockscale_1x128x128_256x32x32x512_16x16_16x16_32x8x1_32x8x1_1x32x1x8_4_1x1_intrawave_v1
304,25,4096,512,191,1,4.0011,a8w8_blockscale_1x128x128_256x32x32x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_4_1x1_intrawave_v1
304,25,4608,7168,195,1,14.9492,a8w8_blockscale_1x128x128_256x32x32x512_16x16_16x16_16x16x1_16x16x1_1x32x1x8_4_1x1_intrawave_v1
304,25,7168,256,135,0,3.1212,a8w8_blockscale_1x128x128_256x32x32x256_16x16_16x16_8x32x1_8x32x1_1x32x1x8_4_1x1_intrawave_v1
304,25,7168,2048,44,1,9.1482,a8w8_blockscale_1x128x128_256x16x64x512_16x16_16x16_32x8x1_32x8x1_1x16x1x16_4_1x1_intrawave_v1
304,25,7168,2304,195,0,9.2622,a8w8_blockscale_1x128x128_256x32x32x512_16x16_16x16_16x16x1_16x16x1_1x32x1x8_4_1x1_intrawave_v1
304,32,256,7168,234,0,10.8197,a8w8_blockscale_1x128x128_256x32x32x512_16x16_16x16_32x8x1_32x8x1_1x32x1x8_4_1x1_intrawave_v1
304,32,512,7168,195,1,12.3689,a8w8_blockscale_1x128x128_256x32x32x512_16x16_16x16_16x16x1_16x16x1_1x32x1x8_4_1x1_intrawave_v1
304,32,576,7168,234,2,12.3633,a8w8_blockscale_1x128x128_256x32x32x512_16x16_16x16_32x8x1_32x8x1_1x32x1x8_4_1x1_intrawave_v1
304,32,1536,7168,234,0,12.8341,a8w8_blockscale_1x128x128_256x32x32x512_16x16_16x16_32x8x1_32x8x1_1x32x1x8_4_1x1_intrawave_v1
304,32,1536,8192,195,3,14.2564,a8w8_blockscale_1x128x128_256x32x32x512_16x16_16x16_16x16x1_16x16x1_1x32x1x8_4_1x1_intrawave_v1
304,32,3072,1536,195,0,5.5004,a8w8_blockscale_1x128x128_256x32x32x512_16x16_16x16_16x16x1_16x16x1_1x32x1x8_4_1x1_intrawave_v1
304,32,4096,512,205,0,3.9863,a8w8_blockscale_1x128x128_256x32x32x512_16x16_16x16_16x16x1_32x8x1_1x32x1x8_4_1x1_intrawave_v1
304,32,4608,7168,153,2,14.573,a8w8_blockscale_1x128x128_256x32x32x512_8x16_16x16_8x32x1_16x16x1_1x32x1x8_4_1x1_intrawave_v1
304,32,7168,256,149,0,3.0995,a8w8_blockscale_1x128x128_256x32x32x256_8x16_16x16_8x32x1_16x16x1_1x32x1x8_4_1x1_intrawave_v1
304,32,7168,2048,44,2,8.4572,a8w8_blockscale_1x128x128_256x16x64x512_16x16_16x16_32x8x1_32x8x1_1x16x1x16_4_1x1_intrawave_v1
304,32,7168,2304,234,0,8.8473,a8w8_blockscale_1x128x128_256x32x32x512_16x16_16x16_32x8x1_32x8x1_1x32x1x8_4_1x1_intrawave_v1
304,32,8192,1536,195,0,7.2705,a8w8_blockscale_1x128x128_256x32x32x512_16x16_16x16_16x16x1_16x16x1_1x32x1x8_4_1x1_intrawave_v1
304,32,8192,7168,329,0,23.1173,a8w8_blockscale_1x128x128_256x32x64x512_8x16_16x16_8x32x1_32x8x1_1x16x1x16_4_1x2_intrawave_v1
304,64,256,7168,234,0,11.7341,a8w8_blockscale_1x128x128_256x32x32x512_16x16_16x16_32x8x1_32x8x1_1x32x1x8_4_1x1_intrawave_v1
304,64,512,7168,195,0,12.9937,a8w8_blockscale_1x128x128_256x32x32x512_16x16_16x16_16x16x1_16x16x1_1x32x1x8_4_1x1_intrawave_v1
304,64,576,7168,195,3,12.5481,a8w8_blockscale_1x128x128_256x32x32x512_16x16_16x16_16x16x1_16x16x1_1x32x1x8_4_1x1_intrawave_v1
304,64,1536,7168,234,0,13.5793,a8w8_blockscale_1x128x128_256x32x32x512_16x16_16x16_32x8x1_32x8x1_1x32x1x8_4_1x1_intrawave_v1
304,64,1536,8192,234,2,14.6879,a8w8_blockscale_1x128x128_256x32x32x512_16x16_16x16_32x8x1_32x8x1_1x32x1x8_4_1x1_intrawave_v1
304,64,3072,1536,195,2,6.156,a8w8_blockscale_1x128x128_256x32x32x512_16x16_16x16_16x16x1_16x16x1_1x32x1x8_4_1x1_intrawave_v1
304,64,4096,512,234,0,4.3279,a8w8_blockscale_1x128x128_256x32x32x512_16x16_16x16_32x8x1_32x8x1_1x32x1x8_4_1x1_intrawave_v1
304,64,4096,7168,427,3,16.3569,a8w8_blockscale_1x128x128_256x32x64x512_16x16_16x16_16x16x1_32x8x1_1x32x1x8_8_1x2_intrawave_v1
304,64,4608,7168,415,3,19.2002,a8w8_blockscale_1x128x128_256x32x64x512_16x16_16x16_16x16x1_32x8x1_1x16x1x16_4_1x2_intrawave_v1
304,64,7168,256,1750,3,3.9159,a8w8_blockscale_1x128x128_256x64x32x128_16x8_16x16_8x32x1_8x32x1_1x32x1x8_4_1x2_intrawave_v1
304,64,7168,2048,468,2,9.3304,a8w8_blockscale_1x128x128_256x32x64x512_16x16_16x16_32x8x1_32x8x1_1x16x1x16_4_1x2_intrawave_v1
304,64,7168,2304,1787,1,10.596,a8w8_blockscale_1x128x128_256x64x32x256_16x16_16x16_16x16x1_8x32x1_1x32x1x8_4_1x2_intrawave_v1
304,64,8192,1536,1773,1,8.6364,a8w8_blockscale_1x128x128_256x64x32x512_16x16_16x16_8x32x1_16x16x1_1x32x1x8_4_1x2_intrawave_v1
304,64,8192,7168,477,0,29.5925,a8w8_blockscale_1x128x128_256x32x64x512_16x16_16x16_32x8x1_32x8x1_1x32x1x8_4_1x1_intrawave_v1
304,72,4096,7168,415,1,21.4874,a8w8_blockscale_1x128x128_256x32x64x512_16x16_16x16_16x16x1_32x8x1_1x16x1x16_4_1x2_intrawave_v1
304,72,7168,2048,1997,0,12.5438,a8w8_blockscale_1x128x128_256x64x64x256_16x16_16x16_8x32x1_8x32x1_1x16x1x16_4_1x4_intrawave_v1
304,80,4096,7168,427,1,21.3136,a8w8_blockscale_1x128x128_256x32x64x512_16x16_16x16_16x16x1_32x8x1_1x32x1x8_8_1x2_intrawave_v1
304,80,7168,2048,2027,1,12.9385,a8w8_blockscale_1x128x128_256x64x64x256_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_1x4_intrawave_v1
304,88,4096,7168,427,1,21.6267,a8w8_blockscale_1x128x128_256x32x64x512_16x16_16x16_16x16x1_32x8x1_1x32x1x8_8_1x2_intrawave_v1
304,88,7168,2048,2062,1,13.5056,a8w8_blockscale_1x128x128_256x64x64x256_16x16_16x16_8x32x1_16x16x1_1x32x1x8_4_1x2_intrawave_v1
304,96,4096,7168,451,0,20.9963,a8w8_blockscale_1x128x128_256x32x64x512_16x16_16x16_32x8x1_16x16x1_1x16x1x16_4_1x2_intrawave_v1
304,96,7168,2048,922,0,13.182,a8w8_blockscale_1x128x128_256x32x128x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_8_1x4_intrawave_v1
304,104,4096,7168,451,2,25.4568,a8w8_blockscale_1x128x128_256x32x64x512_16x16_16x16_32x8x1_16x16x1_1x16x1x16_4_1x2_intrawave_v1
304,104,7168,2048,1997,1,13.3756,a8w8_blockscale_1x128x128_256x64x64x256_16x16_16x16_8x32x1_8x32x1_1x16x1x16_4_1x4_intrawave_v1
304,112,4096,7168,415,1,25.1523,a8w8_blockscale_1x128x128_256x32x64x512_16x16_16x16_16x16x1_32x8x1_1x16x1x16_4_1x2_intrawave_v1
304,112,7168,2048,2027,0,13.5373,a8w8_blockscale_1x128x128_256x64x64x256_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_1x4_intrawave_v1
304,120,4096,7168,409,2,27.1711,a8w8_blockscale_1x128x128_256x32x64x512_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_1x2_intrawave_v1
304,120,7168,2048,2027,2,13.8547,a8w8_blockscale_1x128x128_256x64x64x256_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_1x4_intrawave_v1
304,128,512,7168,195,1,12.8281,a8w8_blockscale_1x128x128_256x32x32x512_16x16_16x16_16x16x1_16x16x1_1x32x1x8_4_1x1_intrawave_v1
304,128,1536,7168,195,0,14.4269,a8w8_blockscale_1x128x128_256x32x32x512_16x16_16x16_16x16x1_16x16x1_1x32x1x8_4_1x1_intrawave_v1
304,128,1536,8192,205,2,15.1826,a8w8_blockscale_1x128x128_256x32x32x512_16x16_16x16_16x16x1_32x8x1_1x32x1x8_4_1x1_intrawave_v1
304,128,3072,1536,468,3,7.1543,a8w8_blockscale_1x128x128_256x32x64x512_16x16_16x16_32x8x1_32x8x1_1x16x1x16_4_1x2_intrawave_v1
304,128,4096,512,234,3,5.3248,a8w8_blockscale_1x128x128_256x32x32x512_16x16_16x16_32x8x1_32x8x1_1x32x1x8_4_1x1_intrawave_v1
304,128,4096,7168,415,3,25.9899,a8w8_blockscale_1x128x128_256x32x64x512_16x16_16x16_16x16x1_32x8x1_1x16x1x16_4_1x2_intrawave_v1
304,128,4608,7168,415,0,27.6729,a8w8_blockscale_1x128x128_256x32x64x512_16x16_16x16_16x16x1_32x8x1_1x16x1x16_4_1x2_intrawave_v1
304,128,7168,256,174,3,4.8636,a8w8_blockscale_1x128x128_256x32x32x256_8x8_16x16_16x16x1_8x32x1_1x32x1x8_4_1x1_intrawave_v1
304,128,7168,2048,1997,2,13.5901,a8w8_blockscale_1x128x128_256x64x64x256_16x16_16x16_8x32x1_8x32x1_1x16x1x16_4_1x4_intrawave_v1
304,128,7168,2304,3204,2,14.5091,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1
304,128,8192,1536,2518,1,12.022,a8w8_blockscale_1x128x128_256x64x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_2x2_intrawave_v1
304,128,8192,7168,3204,2,39.8981,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1
304,136,4096,7168,3204,2,30.8686,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1
304,136,7168,2048,1214,3,17.7052,a8w8_blockscale_1x128x128_256x32x128x256_16x16_16x16_16x16x1_8x32x1_1x16x1x16_8_2x2_intrawave_v1
304,256,128,512,234,3,4.0335,a8w8_blockscale_1x128x128_256x32x32x512_16x16_16x16_32x8x1_32x8x1_1x32x1x8_4_1x1_intrawave_v1
304,256,256,7168,234,3,12.3125,a8w8_blockscale_1x128x128_256x32x32x512_16x16_16x16_32x8x1_32x8x1_1x32x1x8_4_1x1_intrawave_v1
304,256,512,128,124,0,3.5196,a8w8_blockscale_1x128x128_256x32x32x128_8x8_16x16_8x32x1_8x32x1_1x32x1x8_4_1x1_intrawave_v1
304,256,512,7168,234,0,12.7401,a8w8_blockscale_1x128x128_256x32x32x512_16x16_16x16_32x8x1_32x8x1_1x32x1x8_4_1x1_intrawave_v1
304,256,1536,7168,1824,0,19.0964,a8w8_blockscale_1x128x128_256x64x32x512_16x16_16x16_32x8x1_32x8x1_1x32x1x8_4_1x2_intrawave_v1
304,256,1536,8192,1824,0,20.8639,a8w8_blockscale_1x128x128_256x64x32x512_16x16_16x16_32x8x1_32x8x1_1x32x1x8_4_1x2_intrawave_v1
304,256,2112,7168,1824,3,24.2828,a8w8_blockscale_1x128x128_256x64x32x512_16x16_16x16_32x8x1_32x8x1_1x32x1x8_4_1x2_intrawave_v1
304,256,3072,1536,2131,0,9.7198,a8w8_blockscale_1x128x128_256x64x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x4_intrawave_v1
304,256,4096,512,295,2,6.5375,a8w8_blockscale_1x128x128_256x32x64x256_8x16_16x16_8x32x1_16x16x1_1x16x1x16_4_1x2_intrawave_v1
304,256,4096,7168,3214,3,35.6877,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1
304,256,4608,7168,2131,3,37.4559,a8w8_blockscale_1x128x128_256x64x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x4_intrawave_v1
304,256,7168,256,246,3,5.9936,a8w8_blockscale_1x128x128_256x32x64x128_16x16_16x16_8x32x1_8x32x1_1x16x1x16_4_1x2_intrawave_v1
304,256,7168,2048,3269,1,22.8878,a8w8_blockscale_1x128x128_256x64x128x128_8x16_16x16_8x32x1_8x32x1_1x16x1x16_4_1x4_intrawave_v3
304,256,7168,2304,3414,0,21.6115,a8w8_blockscale_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x8x1x32_4_2x4_intrawave_v3
304,256,7168,16384,2146,3,126.2583,a8w8_blockscale_1x128x128_256x64x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_4_1x2_intrawave_v1
304,256,8192,1536,2518,3,18.7134,a8w8_blockscale_1x128x128_256x64x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_2x2_intrawave_v1
304,256,8192,7168,6842,0,71.1779,a8w8_blockscale_1x128x128_256x128x64x256_16x16_32x32_16x16x1_16x16x1_1x16x1x16_4_1x2_intrawave_v1
304,256,24576,1536,5875,3,47.3367,a8w8_blockscale_1x128x128_256x128x64x128_16x8_16x16_8x32x1_8x32x1_1x16x1x16_4_1x4_intrawave_v3
304,288,128,512,234,1,3.9506,a8w8_blockscale_1x128x128_256x32x32x512_16x16_16x16_32x8x1_32x8x1_1x32x1x8_4_1x1_intrawave_v1
304,288,256,7168,234,3,12.3722,a8w8_blockscale_1x128x128_256x32x32x512_16x16_16x16_32x8x1_32x8x1_1x32x1x8_4_1x1_intrawave_v1
304,288,512,128,124,3,3.5366,a8w8_blockscale_1x128x128_256x32x32x128_8x8_16x16_8x32x1_8x32x1_1x32x1x8_4_1x1_intrawave_v1
304,288,2112,7168,426,3,26.9862,a8w8_blockscale_1x128x128_256x32x64x512_16x16_16x16_16x16x1_32x8x1_1x32x1x8_4_1x1_intrawave_v1
304,288,4096,7168,1439,1,41.758,a8w8_blockscale_1x128x128_256x32x128x256_16x16_32x32_16x16x1_16x16x1_1x16x1x16_8_1x1_intrawave_v1
304,288,7168,2048,2548,0,25.2566,a8w8_blockscale_1x128x128_256x64x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_1x2_intrawave_v1
304,288,7168,16384,2131,3,147.0963,a8w8_blockscale_1x128x128_256x64x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x4_intrawave_v1
304,288,24576,1536,7338,2,50.1396,a8w8_blockscale_1x128x128_256x128x128x128_16x16_16x16_8x32x1_8x32x1_1x8x1x32_4_1x4_intrawave_v3
304,320,128,512,234,1,4.0582,a8w8_blockscale_1x128x128_256x32x32x512_16x16_16x16_32x8x1_32x8x1_1x32x1x8_4_1x1_intrawave_v1
304,320,256,7168,234,2,12.3593,a8w8_blockscale_1x128x128_256x32x32x512_16x16_16x16_32x8x1_32x8x1_1x32x1x8_4_1x1_intrawave_v1
304,320,512,128,130,0,2.9966,a8w8_blockscale_1x128x128_256x32x32x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_4_1x1_intrawave_v1
304,320,2112,7168,2147,1,28.7546,a8w8_blockscale_1x128x128_256x64x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_1x4_intrawave_v1
304,320,4096,7168,6774,0,60.2291,a8w8_blockscale_1x128x128_256x128x64x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x2_intrawave_v3
304,320,7168,2048,2518,1,25.4798,a8w8_blockscale_1x128x128_256x64x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_2x2_intrawave_v1
304,320,7168,16384,3289,2,160.0204,a8w8_blockscale_1x128x128_256x64x128x128_16x8_16x16_8x32x1_8x32x1_1x32x1x8_4_1x2_intrawave_v3
304,320,24576,1536,7473,0,52.8741,a8w8_blockscale_1x128x128_256x128x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_4_4x1_intrawave_v3
304,352,128,512,234,3,3.433,a8w8_blockscale_1x128x128_256x32x32x512_16x16_16x16_32x8x1_32x8x1_1x32x1x8_4_1x1_intrawave_v1
304,352,256,7168,234,0,12.5889,a8w8_blockscale_1x128x128_256x32x32x512_16x16_16x16_32x8x1_32x8x1_1x32x1x8_4_1x1_intrawave_v1
304,352,512,128,130,2,3.5498,a8w8_blockscale_1x128x128_256x32x32x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_4_1x1_intrawave_v1
304,352,2112,7168,3204,1,31.5591,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1
304,352,4096,7168,6752,3,62.2804,a8w8_blockscale_1x128x128_256x128x64x128_16x16_32x32_8x32x1_8x32x1_1x16x1x16_4_1x2_intrawave_v3
304,352,7168,2048,3204,3,32.0634,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1
304,352,7168,16384,3204,2,190.1992,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1
304,352,24576,1536,7390,2,52.3518,a8w8_blockscale_1x128x128_256x128x128x128_16x16_16x16_8x32x1_8x32x1_1x16x1x16_4_2x2_intrawave_v3
304,384,128,512,234,1,3.9746,a8w8_blockscale_1x128x128_256x32x32x512_16x16_16x16_32x8x1_32x8x1_1x32x1x8_4_1x1_intrawave_v1
304,384,256,7168,234,2,12.6165,a8w8_blockscale_1x128x128_256x32x32x512_16x16_16x16_32x8x1_32x8x1_1x32x1x8_4_1x1_intrawave_v1
304,384,512,128,124,0,2.9846,a8w8_blockscale_1x128x128_256x32x32x128_8x8_16x16_8x32x1_8x32x1_1x32x1x8_4_1x1_intrawave_v1
304,384,2112,7168,2147,3,30.4419,a8w8_blockscale_1x128x128_256x64x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_1x4_intrawave_v1
304,384,4096,7168,6771,2,64.2242,a8w8_blockscale_1x128x128_256x128x64x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_4_1x1_intrawave_v1
304,384,7168,2048,2131,3,32.2432,a8w8_blockscale_1x128x128_256x64x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x4_intrawave_v1
304,384,7168,16384,8253,3,216.7302,a8w8_blockscale_1x128x128_256x128x128x128_16x8_32x32_8x32x1_8x32x1_1x16x1x16_4_1x2_intrawave_v1
304,384,24576,1536,7387,0,54.1466,a8w8_blockscale_1x128x128_256x128x128x128_16x16_16x16_8x32x1_8x32x1_1x16x1x16_8_1x4_intrawave_v1
304,416,128,512,234,0,3.9837,a8w8_blockscale_1x128x128_256x32x32x512_16x16_16x16_32x8x1_32x8x1_1x32x1x8_4_1x1_intrawave_v1
304,416,256,7168,234,3,12.5588,a8w8_blockscale_1x128x128_256x32x32x512_16x16_16x16_32x8x1_32x8x1_1x32x1x8_4_1x1_intrawave_v1
304,416,512,128,130,1,3.0294,a8w8_blockscale_1x128x128_256x32x32x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_4_1x1_intrawave_v1
304,416,2112,7168,3204,3,33.5253,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1
304,416,4096,7168,2547,0,57.4705,a8w8_blockscale_1x128x128_256x64x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_4_1x1_intrawave_v1
304,416,7168,2048,7396,3,31.5953,a8w8_blockscale_1x128x128_256x128x128x128_16x16_16x16_8x32x1_8x32x1_1x16x1x16_8_4x4_intrawave_v3
304,416,7168,16384,3204,3,201.3207,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1
304,416,24576,1536,7392,3,70.5436,a8w8_blockscale_1x128x128_256x128x128x128_16x16_16x16_8x32x1_8x32x1_1x16x1x16_8_2x4_intrawave_v3
304,448,128,512,234,2,3.4505,a8w8_blockscale_1x128x128_256x32x32x512_16x16_16x16_32x8x1_32x8x1_1x32x1x8_4_1x1_intrawave_v1
304,448,256,7168,234,2,12.61,a8w8_blockscale_1x128x128_256x32x32x512_16x16_16x16_32x8x1_32x8x1_1x32x1x8_4_1x1_intrawave_v1
304,448,512,128,130,3,3.6241,a8w8_blockscale_1x128x128_256x32x32x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_4_1x1_intrawave_v1
304,448,2112,7168,2131,3,33.0166,a8w8_blockscale_1x128x128_256x64x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x4_intrawave_v1
304,448,4096,7168,4668,0,66.3134,a8w8_blockscale_1x128x128_256x64x128x256_16x16_32x32_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1
304,448,7168,2048,3214,3,31.9581,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1
304,448,7168,16384,2146,3,193.6611,a8w8_blockscale_1x128x128_256x64x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_4_1x2_intrawave_v1
304,448,24576,1536,7390,3,71.3861,a8w8_blockscale_1x128x128_256x128x128x128_16x16_16x16_8x32x1_8x32x1_1x16x1x16_4_2x2_intrawave_v3
304,480,128,512,234,0,3.9445,a8w8_blockscale_1x128x128_256x32x32x512_16x16_16x16_32x8x1_32x8x1_1x32x1x8_4_1x1_intrawave_v1
304,480,256,7168,234,2,12.9424,a8w8_blockscale_1x128x128_256x32x32x512_16x16_16x16_32x8x1_32x8x1_1x32x1x8_4_1x1_intrawave_v1
304,480,512,128,146,3,3.0366,a8w8_blockscale_1x128x128_256x32x32x128_16x8_16x16_8x32x1_16x16x1_1x32x1x8_4_1x1_intrawave_v1
304,480,2112,7168,3204,3,37.3432,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1
304,480,4096,7168,4525,0,65.8292,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_8x32x1_8x32x1_1x16x1x16_4_1x1_intrawave_v3
304,480,7168,2048,7340,0,33.7684,a8w8_blockscale_1x128x128_256x128x128x128_16x16_16x16_8x32x1_8x32x1_1x8x1x32_4_2x4_intrawave_v3
304,480,7168,16384,3204,1,217.4721,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1
304,480,24576,1536,7390,1,71.9246,a8w8_blockscale_1x128x128_256x128x128x128_16x16_16x16_8x32x1_8x32x1_1x16x1x16_4_2x2_intrawave_v3
304,512,128,512,234,2,4.0049,a8w8_blockscale_1x128x128_256x32x32x512_16x16_16x16_32x8x1_32x8x1_1x32x1x8_4_1x1_intrawave_v1
304,512,256,7168,234,1,12.8218,a8w8_blockscale_1x128x128_256x32x32x512_16x16_16x16_32x8x1_32x8x1_1x32x1x8_4_1x1_intrawave_v1
304,512,512,128,130,0,3.6445,a8w8_blockscale_1x128x128_256x32x32x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_4_1x1_intrawave_v1
304,512,512,7168,1824,3,15.0546,a8w8_blockscale_1x128x128_256x64x32x512_16x16_16x16_32x8x1_32x8x1_1x32x1x8_4_1x2_intrawave_v1
304,512,576,7168,1824,1,15.3606,a8w8_blockscale_1x128x128_256x64x32x512_16x16_16x16_32x8x1_32x8x1_1x32x1x8_4_1x2_intrawave_v1
304,512,1536,7168,2146,2,30.0118,a8w8_blockscale_1x128x128_256x64x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_4_1x2_intrawave_v1
304,512,1536,8192,2131,1,34.009,a8w8_blockscale_1x128x128_256x64x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x4_intrawave_v1
304,512,2112,7168,2147,2,34.3112,a8w8_blockscale_1x128x128_256x64x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_1x4_intrawave_v1
304,512,3072,1536,2250,2,16.0494,a8w8_blockscale_1x128x128_256x64x64x256_16x16_16x16_8x32x1_8x32x1_1x16x1x16_4_2x2_intrawave_v1
304,512,4096,512,3204,0,8.4608,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1
304,512,4096,7168,3458,2,70.6882,a8w8_blockscale_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x16x1x16_8_2x4_intrawave_v3
304,512,4608,7168,3414,1,73.62,a8w8_blockscale_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x8x1x32_4_2x4_intrawave_v3
304,512,7168,256,3112,3,8.7248,a8w8_blockscale_1x128x128_256x64x64x128_16x16_32x32_8x32x1_8x32x1_1x16x1x16_4_1x1_intrawave_v1
